628,8,628,628,628
629,9,629,629,629
630,10,630,630,630
631,1,631,631,631
632,2,632,632,632
633,3,633,633,633
634,4,634,634,634
635,5,635,635,635
636,6,636,636,636
637,7,637,637,637
638,8,638,638,638
639,9,639,639,639
640,10,640,640,640
641,1,641,641,641
642,2,642,642,642
643,3,643,643,643
644,4,644,644,644
645,5,645,645,645
646,6,646,646,646
647,7,647,647,647
648,8,648,648,648
649,9,649,649,649
650,10,650,650,650
651,1,651,651,651
652,2,652,652,652
653,3,653,653,653
654,4,654,654,654
655,5,655,655,655
656,6,656,656,656
657,7,657,657,657
658,8,658,658,658
659,9,659,659,659
660,10,660,660,660
661,1,661,661,661
662,2,662,662,662
663,3,663,663,663
664,4,664,664,664
665,5,665,665,665
666,6,666,666,666
667,7,667,667,667
668,8,668,668,668
669,9,669,669,669
670,10,670,670,670
671,1,671,671,671
672,2,672,672,672
673,3,673,673,673
674,4,674,674,674
675,5,675,675,675
676,6,676,676,676
677,7,677,677,677
678,8,678,678,678
679,9,679,679,679
680,10,680,680,680
681,1,681,681,681
682,2,682,682,682
683,3,683,683,683
684,4,684,684,684
685,5,685,685,685
686,6,686,686,686
687,7,687,687,687
688,8,688,688,688
689,9,689,689,689
690,10,690,690,690
691,1,691,691,691
692,2,692,692,692
693,3,693,693,693
694,4,694,694,694
695,5,695,695,695
696,6,696,696,696
697,7,697,697,697
698,8,698,698,698
699,9,699,699,699
700,10,700,700,700
701,1,701,701,701
702,2,702,702,702
703,3,703,703,703
704,4,704,704,704
705,5,705,705,705
706,6,706,706,706
707,7,707,707,707
708,8,708,708,708
709,9,709,709,709
710,10,710,710,710
711,1,711,711,711
712,2,712,712,712
713,3,713,713,713
714,4,714,714,714
715,5,715,715,715
716,6,716,716,716
717,7,717,717,717
718,8,718,718,718
719,9,719,719,719
720,10,720,720,720
721,1,721,721,721
722,2,722,722,722
723,3,723,723,723
724,4,724,724,724
725,5,725,725,725
726,6,726,726,726
727,7,727,727,727
728,8,728,728,728
729,9,729,729,729
730,10,730,730,730
731,1,731,731,731
732,2,732,732,732
733,3,733,733,733
734,4,734,734,734
735,5,735,735,735
736,6,736,736,736
737,7,737,737,737
738,8,738,738,738
739,9,739,739,739
740,10,740,740,740
741,1,741,741,741
742,2,742,742,742
743,3,743,743,743
744,4,744,744,744
745,5,745,745,745
746,6,746,746,746
747,7,747,747,747
748,8,748,748,748
749,9,749,749,749
750,10,750,750,750
751,1,751,751,751
752,2,752,752,752
753,3,753,753,753
754,4,754,754,754
755,5,755,755,755
756,6,756,756,756
757,7,757,757,757
758,8,758,758,758
759,9,759,759,759
760,10,760,760,760
761,1,761,761,761
762,2,762,762,762
763,3,763,763,763
764,4,764,764,764
765,5,765,765,765
766,6,766,766,766
767,7,767,767,767
768,8,768,768,768
769,9,769,769,769
770,10,770,770,770
771,1,771,771,771
772,2,772,772,772
773,3,773,773,773
774,4,774,774,774
775,5,775,775,775
776,6,776,776,776
777,7,777,777,777
778,8,778,778,778
779,9,779,779,779
780,10,780,780,780
781,1,781,781,781
782,2,782,782,782
783,3,783,783,783
784,4,784,784,784
785,5,785,785,785
786,6,786,786,786
787,7,787,787,787
788,8,788,788,788
789,9,789,789,789
790,10,790,790,790
791,1,791,791,791
792,2,792,792,792
793,3,793,793,793
794,4,794,794,794
795,5,795,795,795
796,6,796,796,796
797,7,797,797,797
798,8,798,798,798
799,9,799,799,799
800,10,800,800,800
801,1,801,801,801
802,2,802,802,802
803,3,803,803,803
804,4,804,804,804
805,5,805,805,805
806,6,806,806,806
807,7,807,807,807
808,8,808,808,808
809,9,809,809,809
810,10,810,810,810
811,1,811,811,811
812,2,812,812,812
813,3,813,813,813
814,4,814,814,814
815,5,815,815,815
816,6,816,816,816
817,7,817,817,817
818,8,818,818,818
819,9,819,819,819
820,10,820,820,820
821,1,821,821,821
822,2,822,822,822
823,3,823,823,823
824,4,824,824,824
825,5,825,825,825
826,6,826,826,826
827,7,827,827,827
828,8,828,828,828
829,9,829,829,829
830,10,830,830,830
831,1,831,831,831
832,2,832,832,832
833,3,833,833,833
834,4,834,834,834
835,5,835,835,835
836,6,836,836,836
837,7,837,837,837
838,8,838,838,838
839,9,839,839,839
840,10,840,840,840
841,1,841,841,841
842,2,842,842,842
843,3,843,843,843
844,4,844,844,844
845,5,845,845,845
846,6,846,846,846
847,7,847,847,847
848,8,848,848,848
849,9,849,849,849
850,10,850,850,850
851,1,851,851,851
852,2,852,852,852
853,3,853,853,853
854,4,854,854,854
855,5,855,855,855
856,6,856,856,856
857,7,857,857,857
858,8,858,858,858
859,9,859,859,859
860,10,860,860,860
861,1,861,861,861
862,2,862,862,862
863,3,863,863,863
864,4,864,864,864
865,5,865,865,865
866,6,866,866,866
867,7,867,867,867
868,8,868,868,868
869,9,869,869,869
870,10,870,870,870
871,1,871,871,871
872,2,872,872,872
873,3,873,873,873
874,4,874,874,874
875,5,875,875,875
876,6,876,876,876
877,7,877,877,877
878,8,878,878,878
879,9,879,879,879
880,10,880,880,880
881,1,881,881,881
882,2,882,882,882
883,3,883,883,883
884,4,884,884,884
885,5,885,885,885
886,6,886,886,886
887,7,887,887,887
888,8,888,888,888
889,9,889,889,889
890,10,890,890,890
891,1,891,891,891
892,2,892,892,892
893,3,893,893,893
894,4,894,894,894
895,5,895,895,895
896,6,896,896,896
897,7,897,897,897
898,8,898,898,898
899,9,899,899,899
900,10,900,900,900
901,1,901,901,901
902,2,902,902,902
903,3,903,903,903
904,4,904,904,904
905,5,905,905,905
906,6,906,906,906
907,7,907,907,907
908,8,908,908,908
909,9,909,909,909
910,10,910,910,910
911,1,911,911,911
912,2,912,912,912
913,3,913,913,913
914,4,914,914,914
915,5,915,915,915
916,6,916,916,916
917,7,917,917,917
918,8,918,918,918
919,9,919,919,919
920,10,920,920,920
921,1,921,921,921
922,2,922,922,922
923,3,923,923,923
924,4,924,924,924
925,5,925,925,925
926,6,926,926,926
927,7,927,927,927
928,8,928,928,928
929,9,929,929,929
930,10,930,930,930
931,1,931,931,931
932,2,932,932,932
933,3,933,933,933
934,4,934,934,934
935,5,935,935,935
936,6,936,936,936
937,7,937,937,937
938,8,938,938,938
939,9,939,939,939
940,10,940,940,940
941,1,941,941,941
942,2,942,942,942
943,3,943,943,943
944,4,944,944,944
945,5,945,945,945
946,6,946,946,946
947,7,947,947,947
948,8,948,948,948
949,9,949,949,949
950,10,950,950,950
951,1,951,951,951
952,2,952,952,952
953,3,953,953,953
954,4,954,954,954
955,5,955,955,955
956,6,956,956,956
957,7,957,957,957
958,8,958,958,958
959,9,959,959,959
960,10,960,960,960
961,1,961,961,961
962,2,962,962,962
963,3,963,963,963
964,4,964,964,964
965,5,965,965,965
966,6,966,966,966
967,7,967,967,967
968,8,968,968,968
969,9,969,969,969
970,10,970,970,970
971,1,971,971,971
972,2,972,972,972
973,3,973,973,973
974,4,974,974,974
975,5,975,975,975
976,6,976,976,976
977,7,977,977,977
978,8,978,978,978
979,9,979,979,979
980,10,980,980,980
981,1,981,981,981
982,2,982,982,982
983,3,983,983,983
984,4,984,984,984
985,5,985,985,985
986,6,986,986,986
987,7,987,987,987
988,8,988,988,988
989,9,989,989,989
990,10,990,990,990
991,1,991,991,991
992,2,992,992,992
993,3,993,993,993
994,4,994,994,994
995,5,995,995,995
996,6,996,996,996
997,7,997,997,997
998,8,998,998,998
999,9,999,999,999
1000,10,1000,1000,1000
1001,1,1001,1001,1001
1002,2,1002,1002,1002
1003,3,1003,1003,1003
1004,4,1004,1004,1004
1005,5,1005,1005,1005
1006,6,1006,1006,1006
1007,7,1007,1007,1007
1008,8,1008,1008,1008
1009,9,1009,1009,1009
1010,10,1010,1010,1010
1011,1,1011,1011,1011
1012,2,1012,1012,1012
1013,3,1013,1013,1013
1014,4,1014,1014,1014
1015,5,1015,1015,1015
1016,6,1016,1016,1016
1017,7,1017,1017,1017
1018,8,1018,1018,1018
1019,9,1019,1019,1019
1020,10,1020,1020,1020
1021,1,1021,1021,1021
1022,2,1022,1022,1022
1023,3,1023,1023,1023
1024,4,1024,1024,1024
1025,5,1025,1025,1025
1026,6,1026,1026,1026
1027,7,1027,1027,1027
1028,8,1028,1028,1028
1029,9,1029,1029,1029
1030,10,1030,1030,1030
1031,1,1031,1031,1031
1032,2,1032,1032,1032
1033,3,1033,1033,1033
1034,4,1034,1034,1034
1035,5,1035,1035,1035
1036,6,1036,1036,1036
1037,7,1037,1037,1037
1038,8,1038,1038,1038
1039,9,1039,1039,1039
1040,10,1040,1040,1040
1041,1,1041,1041,1041
1042,2,1042,1042,1042
1043,3,1043,1043,1043
1044,4,1044,1044,1044
1045,5,1045,1045,1045
1046,6,1046,1046,1046
1047,7,1047,1047,1047
1048,8,1048,1048,1048
1049,9,1049,1049,1049
1050,10,1050,1050,1050
1051,1,1051,1051,1051
1052,2,1052,1052,1052
1053,3,1053,1053,1053
1054,4,1054,1054,1054
1055,5,1055,1055,1055
1056,6,1056,1056,1056
1057,7,1057,1057,1057
1058,8,1058,1058,1058
1059,9,1059,1059,1059
1060,10,1060,1060,1060
1061,1,1061,1061,1061
1062,2,1062,1062,1062
1063,3,1063,1063,1063
1064,4,1064,1064,1064
1065,5,1065,1065,1065
1066,6,1066,1066,1066
1067,7,1067,1067,1067
1068,8,1068,1068,1068
1069,9,1069,1069,1069
1070,10,1070,1070,1070
1071,1,1071,1071,1071
1072,2,1072,1072,1072
1073,3,1073,1073,1073
1074,4,1074,1074,1074
1075,5,1075,1075,1075
1076,6,1076,1076,1076
1077,7,1077,1077,1077
1078,8,1078,1078,1078
1079,9,1079,1079,1079
1080,10,1080,1080,1080
1081,1,1081,1081,1081
1082,2,1082,1082,1082
1083,3,1083,1083,1083
1084,4,1084,1084,1084
1085,5,1085,1085,1085
1086,6,1086,1086,1086
1087,7,1087,1087,1087
1088,8,1088,1088,1088
1089,9,1089,1089,1089
1090,10,1090,1090,1090
1091,1,1091,1091,1091
1092,2,1092,1092,1092
1093,3,1093,1093,1093
1094,4,1094,1094,1094
1095,5,1095,1095,1095
1096,6,1096,1096,1096
1097,7,1097,1097,1097
1098,8,1098,1098,1098
1099,9,1099,1099,1099
1100,10,1100,1100,1100
1101,1,1101,1101,1101
1102,2,1102,1102,1102
1103,3,1103,1103,1103
1104,4,1104,1104,1104
1105,5,1105,1105,1105
1106,6,1106,1106,1106
1107,7,1107,1107,1107
1108,8,1108,1108,1108
1109,9,1109,1109,1109
1110,10,1110,1110,1110
1111,1,1111,1111,1111
1112,2,1112,1112,1112
1113,3,1113,1113,1113
1114,4,1114,1114,1114
1115,5,1115,1115,1115
1116,6,1116,1116,1116
1117,7,1117,1117,1117
1118,8,1118,1118,1118
1119,9,1119,1119,1119
1120,10,1120,1120,1120
1121,1,1121,1121,1121
1122,2,1122,1122,1122
1123,3,1123,1123,1123
1124,4,1124,1124,1124
1125,5,1125,1125,1125
1126,6,1126,1126,1126
1127,7,1127,1127,1127
1128,8,1128,1128,1128
1129,9,1129,1129,1129
1130,10,1130,1130,1130
1131,1,1131,1131,1131
1132,2,1132,1132,1132
1133,3,1133,1133,1133
1134,4,1134,1134,1134
1135,5,1135,1135,1135
1136,6,1136,1136,1136
1137,7,1137,1137,1137
1138,8,1138,1138,1138
1139,9,1139,1139,1139
1140,10,1140,1140,1140
1141,1,1141,1141,1141
1142,2,1142,1142,1142
1143,3,1143,1143,1143
1144,4,1144,1144,1144
1145,5,1145,1145,1145
1146,6,1146,1146,1146
1147,7,1147,1147,1147
1148,8,1148,1148,1148
1149,9,1149,1149,1149
1150,10,1150,1150,1150
1151,1,1151,1151,1151
1152,2,1152,1152,1152
1153,3,1153,1153,1153
1154,4,1154,1154,1154
1155,5,1155,1155,1155
1156,6,1156,1156,1156
1157,7,1157,1157,1157
1158,8,1158,1158,1158
1159,9,1159,1159,1159
1160,10,1160,1160,1160
1161,1,1161,1161,1161
1162,2,1162,1162,1162
1163,3,1163,1163,1163
1164,4,1164,1164,1164
1165,5,1165,1165,1165
1166,6,1166,1166,1166
1167,7,1167,1167,1167
1168,8,1168,1168,1168
1169,9,1169,1169,1169
1170,10,1170,1170,1170
1171,1,1171,1171,1171
1172,2,1172,1172,1172
1173,3,1173,1173,1173
1174,4,1174,1174,1174
1175,5,1175,1175,1175
1176,6,1176,1176,1176
1177,7,1177,1177,1177
1178,8,1178,1178,1178
1179,9,1179,1179,1179
1180,10,1180,1180,1180
1181,1,1181,1181,1181
1182,2,1182,1182,1182
1183,3,1183,1183,1183
1184,4,1184,1184,1184
1185,5,1185,1185,1185
1186,6,1186,1186,1186
1187,7,1187,1187,1187
1188,8,1188,1188,1188
1189,9,1189,1189,1189
1190,10,1190,1190,1190
1191,1,1191,1191,1191
1192,2,1192,1192,1192
1193,3,1193,1193,1193
1194,4,1194,1194,1194
1195,5,1195,1195,1195
1196,6,1196,1196,1196
1197,7,1197,1197,1197
1198,8,1198,1198,1198
1199,9,1199,1199,1199
1200,10,1200,1200,1200
1201,1,1201,1201,1201
1202,2,1202,1202,1202
1203,3,1203,1203,1203
1204,4,1204,1204,1204
1205,5,1205,1205,1205
1206,6,1206,1206,1206
1207,7,1207,1207,1207
1208,8,1208,1208,1208
1209,9,1209,1209,1209
1210,10,1210,1210,1210
1211,1,1211,1211,1211
1212,2,1212,1212,1212
1213,3,1213,1213,1213
1214,4,1214,1214,1214
1215,5,1215,1215,1215
1216,6,1216,1216,1216
1217,7,1217,1217,1217
1218,8,1218,1218,1218
1219,9,1219,1219,1219
1220,10,1220,1220,1220
1221,1,1221,1221,1221
1222,2,1222,1222,1222
1223,3,1223,1223,1223
1224,4,1224,1224,1224
1225,5,1225,1225,1225
1226,6,1226,1226,1226
1227,7,1227,1227,1227
1228,8,1228,1228,1228
1229,9,1229,1229,1229
1230,10,1230,1230,1230
1231,1,1231,1231,1231
1232,2,1232,1232,1232
1233,3,1233,1233,1233
1234,4,1234,1234,1234
1235,5,1235,1235,1235
1236,6,1236,1236,1236
1237,7,1237,1237,1237
1238,8,1238,1238,1238
1239,9,1239,1239,1239
1240,10,1240,1240,1240
1241,1,1241,1241,1241
1242,2,1242,1242,1242
1243,3,1243,1243,1243
1244,4,1244,1244,1244
1245,5,1245,1245,1245
1246,6,1246,1246,1246
1247,7,1247,1247,1247
1248,8,1248,1248,1248
1249,9,1249,1249,1249
1250,10,1250,1250,1250
1251,1,1251,1251,1251
1252,2,1252,1252,1252
1253,3,1253,1253,1253
1254,4,1254,1254,1254
1255,5,1255,1255,1255
1256,6,1256,1256,1256
1257,7,1257,1257,1257
1258,8,1258,1258,1258
1259,9,1259,1259,1259
1260,10,1260,1260,1260
1261,1,1261,1261,1261
1262,2,1262,1262,1262
1263,3,1263,1263,1263
1264,4,1264,1264,1264
1265,5,1265,1265,1265
1266,6,1266,1266,1266
1267,7,1267,1267,1267
1268,8,1268,1268,1268
1269,9,1269,1269,1269
1270,10,1270,1270,1270
1271,1,1271,1271,1271
1272,2,1272,1272,1272
1273,3,1273,1273,1273
1274,4,1274,1274,1274
1275,5,1275,1275,1275
1276,6,1276,1276,1276
1277,7,1277,1277,1277
1278,8,1278,1278,1278
1279,9,1279,1279,1279
1280,10,1280,1280,1280
1281,1,1281,1281,1281
1282,2,1282,1282,1282
1283,3,1283,1283,1283
1284,4,1284,1284,1284
1285,5,1285,1285,1285
