288,288,24,288
289,289,25,289
290,290,26,290
291,291,27,291
292,292,28,292
293,293,29,293
294,294,30,294
295,295,31,295
296,296,32,296
297,297,33,297
298,298,34,298
299,299,35,299
300,300,36,300
301,301,37,301
302,302,38,302
303,303,39,303
304,304,40,304
305,305,41,305
306,306,42,306
307,307,43,307
308,308,44,308
309,309,45,309
310,310,46,310
311,311,47,311
312,312,48,312
313,313,49,313
314,314,50,314
315,315,51,315
316,316,52,316
317,317,53,317
318,318,54,318
319,319,55,319
320,320,56,320
321,321,57,321
322,322,58,322
323,323,59,323
324,324,60,324
325,325,61,325
326,326,62,326
327,327,63,327
328,328,64,328
329,329,65,329
330,330,66,330
331,331,67,331
332,332,68,332
333,333,69,333
334,334,70,334
335,335,71,335
336,336,72,336
337,337,73,337
338,338,74,338
339,339,75,339
340,340,76,340
341,341,77,341
342,342,78,342
343,343,79,343
344,344,80,344
345,345,81,345
346,346,82,346
347,347,83,347
348,348,84,348
349,349,85,349
350,350,86,350
351,351,87,351
352,352,88,352
353,353,1,353
354,354,2,354
355,355,3,355
356,356,4,356
357,357,5,357
358,358,6,358
359,359,7,359
360,360,8,360
361,361,9,361
362,362,10,362
363,363,11,363
364,364,12,364
365,365,13,365
366,366,14,366
367,367,15,367
368,368,16,368
369,369,17,369
370,370,18,370
371,371,19,371
372,372,20,372
373,373,21,373
374,374,22,374
375,375,23,375
376,376,24,376
377,377,25,377
378,378,26,378
379,379,27,379
380,380,28,380
381,381,29,381
382,382,30,382
383,383,31,383
384,384,32,384
385,385,33,385
386,386,34,386
387,387,35,387
388,388,36,388
389,389,37,389
390,390,38,390
391,391,39,391
392,392,40,392
393,393,41,393
394,394,42,394
395,395,43,395
396,396,44,396
397,397,45,397
398,398,46,398
399,399,47,399
400,400,48,400
401,401,49,401
402,402,50,402
403,403,51,403
404,404,52,404
405,405,53,405
406,406,54,406
407,407,55,407
408,408,56,408
409,409,57,409
410,410,58,410
411,411,59,411
412,412,60,412
413,413,61,413
414,414,62,414
415,415,63,415
416,416,64,416
417,417,65,417
418,418,66,418
419,419,67,419
420,420,68,420
421,421,69,421
422,422,70,422
423,423,71,423
424,424,72,424
425,425,73,425
426,426,74,426
427,427,75,427
428,428,76,428
429,429,77,429
430,430,78,430
431,431,79,431
432,432,80,432
433,433,81,433
434,434,82,434
435,435,83,435
436,436,84,436
437,437,85,437
438,438,86,438
439,439,87,439
440,440,88,440
441,441,1,441
442,442,2,442
443,443,3,443
444,444,4,444
445,445,5,445
446,446,6,446
447,447,7,447
448,448,8,448
449,449,9,449
450,450,10,450
451,451,11,451
452,452,12,452
453,453,13,453
454,454,14,454
455,455,15,455
456,456,16,456
457,457,17,457
458,458,18,458
459,459,19,459
460,460,20,460
461,461,21,461
462,462,22,462
463,463,23,463
464,464,24,464
465,465,25,465
466,466,26,466
467,467,27,467
468,468,28,468
469,469,29,469
470,470,30,470
471,471,31,471
472,472,32,472
473,473,33,473
474,474,34,474
475,475,35,475
476,476,36,476
477,477,37,477
478,478,38,478
479,479,39,479
480,480,40,480
481,481,41,481
482,482,42,482
483,483,43,483
484,484,44,484
485,485,45,485
486,486,46,486
487,487,47,487
488,488,48,488
489,489,49,489
490,490,50,490
491,491,51,491
492,492,52,492
493,493,53,493
494,494,54,494
495,495,55,495
496,496,56,496
497,497,57,497
498,498,58,498
499,499,59,499
500,500,60,500
501,501,61,501
502,502,62,502
503,503,63,503
504,504,64,504
505,505,65,505
506,506,66,506
507,507,67,507
508,508,68,508
509,509,69,509
510,510,70,510
511,511,71,511
512,512,72,512
513,513,73,513
514,514,74,514
515,515,75,515
516,516,76,516
517,517,77,517
518,518,78,518
519,519,79,519
520,520,80,520
521,521,81,521
522,522,82,522
523,523,83,523
524,524,84,524
525,525,85,525
526,526,86,526
527,527,87,527
528,528,88,528
529,529,1,529
530,530,2,530
531,531,3,531
532,532,4,532
533,533,5,533
534,534,6,534
535,535,7,535
536,536,8,536
537,537,9,537
538,538,10,538
539,539,11,539
540,540,12,540
541,541,13,541
542,542,14,542
543,543,15,543
544,544,16,544
545,545,17,545
546,546,18,546
547,547,19,547
548,548,20,548
549,549,21,549
550,550,22,550
551,551,23,551
552,552,24,552
553,553,25,553
554,554,26,554
555,555,27,555
556,556,28,556
557,557,29,557
558,558,30,558
559,559,31,559
560,560,32,560
561,561,33,561
562,562,34,562
563,563,35,563
564,564,36,564
565,565,37,565
566,566,38,566
567,567,39,567
568,568,40,568
569,569,41,569
570,570,42,570
571,571,43,571
572,572,44,572
573,573,45,573
574,574,46,574
575,575,47,575
576,576,48,576
577,577,49,577
578,578,50,578
579,579,51,579
580,580,52,580
581,581,53,581
582,582,54,582
583,583,55,583
584,584,56,584
585,585,57,585
586,586,58,586
587,587,59,587
588,588,60,588
589,589,61,589
590,590,62,590
591,591,63,591
592,592,64,592
593,593,65,593
594,594,66,594
595,595,67,595
596,596,68,596
597,597,69,597
598,598,70,598
599,599,71,599
600,600,72,600
601,601,73,601
602,602,74,602
603,603,75,603
604,604,76,604
605,605,77,605
606,606,78,606
607,607,79,607
608,608,80,608
609,609,81,609
610,610,82,610
611,611,83,611
612,612,84,612
613,613,85,613
614,614,86,614
615,615,87,615
616,616,88,616
617,617,1,617
618,618,2,618
619,619,3,619
620,620,4,620
621,621,5,621
622,622,6,622
623,623,7,623
624,624,8,624
625,625,9,625
626,626,10,626
627,627,11,627
628,628,12,628
629,629,13,629
630,630,14,630
631,631,15,631
632,632,16,632
633,633,17,633
634,634,18,634
635,635,19,635
636,636,20,636
637,637,21,637
638,638,22,638
639,639,23,639
640,640,24,640
641,641,25,641
642,642,26,642
643,643,27,643
644,644,28,644
645,645,29,645
646,646,30,646
647,647,31,647
648,648,32,648
649,649,33,649
650,650,34,650
651,651,35,651
652,652,36,652
653,653,37,653
654,654,38,654
655,655,39,655
656,656,40,656
657,657,41,657
658,658,42,658
659,659,43,659
660,660,44,660
661,661,45,661
662,662,46,662
663,663,47,663
664,664,48,664
665,665,49,665
666,666,50,666
667,667,51,667
668,668,52,668
669,669,53,669
670,670,54,670
671,671,55,671
672,672,56,672
673,673,57,673
674,674,58,674
675,675,59,675
676,676,60,676
677,677,61,677
678,678,62,678
679,679,63,679
680,680,64,680
681,681,65,681
682,682,66,682
683,683,67,683
684,684,68,684
685,685,69,685
686,686,70,686
687,687,71,687
688,688,72,688
689,689,73,689
690,690,74,690
691,691,75,691
692,692,76,692
693,693,77,693
694,694,78,694
695,695,79,695
696,696,80,696
697,697,81,697
698,698,82,698
699,699,83,699
700,700,84,700
701,701,85,701
702,702,86,702
703,703,87,703
704,704,88,704
705,705,1,705
706,706,2,706
707,707,3,707
708,708,4,708
709,709,5,709
710,710,6,710
711,711,7,711
712,712,8,712
713,713,9,713
714,714,10,714
715,715,11,715
716,716,12,716
717,717,13,717
718,718,14,718
719,719,15,719
720,720,16,720
721,721,17,721
722,722,18,722
723,723,19,723
724,724,20,724
725,725,21,725
726,726,22,726
727,727,23,727
728,728,24,728
729,729,25,729
730,730,26,730
731,731,27,731
732,732,28,732
733,733,29,733
734,734,30,734
735,735,31,735
736,736,32,736
737,737,33,737
738,738,34,738
739,739,35,739
740,740,36,740
741,741,37,741
742,742,38,742
743,743,39,743
744,744,40,744
745,745,41,745
746,746,42,746
747,747,43,747
748,748,44,748
749,749,45,749
750,750,46,750
751,751,47,751
752,752,48,752
753,753,49,753
754,754,50,754
755,755,51,755
756,756,52,756
757,757,53,757
758,758,54,758
759,759,55,759
760,760,56,760
761,761,57,761
762,762,58,762
763,763,59,763
764,764,60,764
765,765,61,765
766,766,62,766
767,767,63,767
768,768,64,768
769,769,65,769
770,770,66,770
771,771,67,771
772,772,68,772
773,773,69,773
774,774,70,774
775,775,71,775
776,776,72,776
777,777,73,777
778,778,74,778
779,779,75,779
780,780,76,780
781,781,77,781
782,782,78,782
783,783,79,783
784,784,80,784
785,785,81,785
786,786,82,786
787,787,83,787
788,788,84,788
789,789,85,789
790,790,86,790
791,791,87,791
792,792,88,792
793,793,1,793
794,794,2,794
795,795,3,795
796,796,4,796
797,797,5,797
798,798,6,798
799,799,7,799
800,800,8,800
801,801,9,801
802,802,10,802
803,803,11,803
804,804,12,804
805,805,13,805
806,806,14,806
807,807,15,807
808,808,16,808
809,809,17,809
810,810,18,810
811,811,19,811
812,812,20,812
813,813,21,813
814,814,22,814
815,815,23,815
816,816,24,816
817,817,25,817
818,818,26,818
819,819,27,819
820,820,28,820
821,821,29,821
822,822,30,822
823,823,31,823
824,824,32,824
825,825,33,825
826,826,34,826
827,827,35,827
828,828,36,828
829,829,37,829
830,830,38,830
831,831,39,831
832,832,40,832
833,833,41,833
834,834,42,834
835,835,43,835
836,836,44,836
837,837,45,837
838,838,46,838
839,839,47,839
840,840,48,840
841,841,49,841
842,842,50,842
843,843,51,843
844,844,52,844
845,845,53,845
846,846,54,846
847,847,55,847
848,848,56,848
849,849,57,849
850,850,58,850
851,851,59,851
852,852,60,852
853,853,61,853
854,854,62,854
855,855,63,855
856,856,64,856
857,857,65,857
858,858,66,858
859,859,67,859
860,860,68,860
861,861,69,861
862,862,70,862
863,863,71,863
864,864,72,864
865,865,73,865
866,866,74,866
867,867,75,867
868,868,76,868
869,869,77,869
870,870,78,870
871,871,79,871
872,872,80,872
873,873,81,873
874,874,82,874
875,875,83,875
876,876,84,876
877,877,85,877
878,878,86,878
879,879,87,879
880,880,88,880
881,881,1,881
882,882,2,882
883,883,3,883
884,884,4,884
885,885,5,885
886,886,6,886
887,887,7,887
888,888,8,888
889,889,9,889
890,890,10,890
891,891,11,891
892,892,12,892
893,893,13,893
894,894,14,894
895,895,15,895
896,896,16,896
897,897,17,897
898,898,18,898
899,899,19,899
900,900,20,900
901,901,21,901
902,902,22,902
903,903,23,903
904,904,24,904
905,905,25,905
906,906,26,906
907,907,27,907
908,908,28,908
909,909,29,909
910,910,30,910
911,911,31,911
912,912,32,912
913,913,33,913
914,914,34,914
915,915,35,915
916,916,36,916
917,917,37,917
918,918,38,918
919,919,39,919
920,920,40,920
921,921,41,921
922,922,42,922
923,923,43,923
924,924,44,924
925,925,45,925
926,926,46,926
927,927,47,927
928,928,48,928
929,929,49,929
930,930,50,930
931,931,51,931
932,932,52,932
933,933,53,933
934,934,54,934
935,935,55,935
936,936,56,936
937,937,57,937
938,938,58,938
939,939,59,939
940,940,60,940
941,941,61,941
942,942,62,942
943,943,63,943
944,944,64,944
945,945,65,945
946,946,66,946
947,947,67,947
948,948,68,948
949,949,69,949
950,950,70,950
951,951,71,951
952,952,72,952
953,953,73,953
954,954,74,954
955,955,75,955
956,956,76,956
957,957,77,957
958,958,78,958
959,959,79,959
960,960,80,960
961,961,81,961
962,962,82,962
963,963,83,963
964,964,84,964
965,965,85,965
966,966,86,966
967,967,87,967
968,968,88,968
969,969,1,969
970,970,2,970
971,971,3,971
972,972,4,972
973,973,5,973
974,974,6,974
975,975,7,975
976,976,8,976
977,977,9,977
978,978,10,978
979,979,11,979
980,980,12,980
981,981,13,981
982,982,14,982
983,983,15,983
984,984,16,984
985,985,17,985
986,986,18,986
987,987,19,987
988,988,20,988
989,989,21,989
990,990,22,990
991,991,23,991
992,992,24,992
993,993,25,993
994,994,26,994
995,995,27,995
996,996,28,996
997,997,29,997
998,998,30,998
999,999,31,999
1000,1000,32,1000
1001,1001,33,1001
1002,1002,34,1002
1003,1003,35,1003
1004,1004,36,1004
1005,1005,37,1005
1006,1006,38,1006
1007,1007,39,1007
1008,1008,40,1008
1009,1009,41,1009
1010,1010,42,1010
1011,1011,43,1011
1012,1012,44,1012
1013,1013,45,1013
1014,1014,46,1014
1015,1015,47,1015
1016,1016,48,1016
1017,1017,49,1017
1018,1018,50,1018
1019,1019,51,1019
1020,1020,52,1020
1021,1021,53,1021
1022,1022,54,1022
1023,1023,55,1023
1024,1024,56,1024
1025,1025,57,1025
1026,1026,58,1026
1027,1027,59,1027
1028,1028,60,1028
1029,1029,61,1029
1030,1030,62,1030
1031,1031,63,1031
1032,1032,64,1032
1033,1033,65,1033
1034,1034,66,1034
1035,1035,67,1035
1036,1036,68,1036
1037,1037,69,1037
1038,1038,70,1038
1039,1039,71,1039
1040,1040,72,1040
1041,1041,73,1041
1042,1042,74,1042
1043,1043,75,1043
1044,1044,76,1044
1045,1045,77,1045
1046,1046,78,1046
1047,1047,79,1047
1048,1048,80,1048
1049,1049,81,1049
1050,1050,82,1050
1051,1051,83,1051
1052,1052,84,1052
1053,1053,85,1053
1054,1054,86,1054
1055,1055,87,1055
1056,1056,88,1056
1057,1057,1,1057
1058,1058,2,1058
1059,1059,3,1059
1060,1060,4,1060
1061,1061,5,1061
1062,1062,6,1062
1063,1063,7,1063
1064,1064,8,1064
1065,1065,9,1065
1066,1066,10,1066
1067,1067,11,1067
1068,1068,12,1068
1069,1069,13,1069
1070,1070,14,1070
1071,1071,15,1071
1072,1072,16,1072
1073,1073,17,1073
1074,1074,18,1074
1075,1075,19,1075
1076,1076,20,1076
1077,1077,21,1077
1078,1078,22,1078
1079,1079,23,1079
1080,1080,24,1080
1081,1081,25,1081
1082,1082,26,1082
1083,1083,27,1083
1084,1084,28,1084
1085,1085,29,1085
1086,1086,30,1086
1087,1087,31,1087
1088,1088,32,1088
1089,1089,33,1089
1090,1090,34,1090
1091,1091,35,1091
1092,1092,36,1092
1093,1093,37,1093
1094,1094,38,1094
1095,1095,39,1095
1096,1096,40,1096
1097,1097,41,1097
1098,1098,42,1098
1099,1099,43,1099
1100,1100,44,1100
1101,1101,45,1101
1102,1102,46,1102
1103,1103,47,1103
1104,1104,48,1104
1105,1105,49,1105
1106,1106,50,1106
1107,1107,51,1107
1108,1108,52,1108
1109,1109,53,1109
1110,1110,54,1110
1111,1111,55,1111
1112,1112,56,1112
1113,1113,57,1113
1114,1114,58,1114
1115,1115,59,1115
1116,1116,60,1116
1117,1117,61,1117
1118,1118,62,1118
1119,1119,63,1119
1120,1120,64,1120
1121,1121,65,1121
1122,1122,66,1122
1123,1123,67,1123
1124,1124,68,1124
1125,1125,69,1125
1126,1126,70,1126
1127,1127,71,1127
1128,1128,72,1128
1129,1129,73,1129
1130,1130,74,1130
1131,1131,75,1131
1132,1132,76,1132
1133,1133,77,1133
1134,1134,78,1134
1135,1135,79,1135
1136,1136,80,1136
1137,1137,81,1137
1138,1138,82,1138
1139,1139,83,1139
1140,1140,84,1140
1141,1141,85,1141
1142,1142,86,1142
1143,1143,87,1143
1144,1144,88,1144
1145,1145,1,1145
1146,1146,2,1146
1147,1147,3,1147
1148,1148,4,1148
1149,1149,5,1149
1150,1150,6,1150
1151,1151,7,1151
1152,1152,8,1152
1153,1153,9,1153
1154,1154,10,1154
1155,1155,11,1155
1156,1156,12,1156
1157,1157,13,1157
1158,1158,14,1158
1159,1159,15,1159
1160,1160,16,1160
1161,1161,17,1161
1162,1162,18,1162
1163,1163,19,1163
1164,1164,20,1164
1165,1165,21,1165
1166,1166,22,1166
1167,1167,23,1167
1168,1168,24,1168
1169,1169,25,1169
1170,1170,26,1170
1171,1171,27,1171
1172,1172,28,1172
1173,1173,29,1173
1174,1174,30,1174
1175,1175,31,1175
1176,1176,32,1176
1177,1177,33,1177
1178,1178,34,1178
1179,1179,35,1179
1180,1180,36,1180
1181,1181,37,1181
1182,1182,38,1182
1183,1183,39,1183
1184,1184,40,1184
1185,1185,41,1185
1186,1186,42,1186
1187,1187,43,1187
1188,1188,44,1188
1189,1189,45,1189
1190,1190,46,1190
1191,1191,47,1191
1192,1192,48,1192
1193,1193,49,1193
1194,1194,50,1194
1195,1195,51,1195
1196,1196,52,1196
1197,1197,53,1197
1198,1198,54,1198
1199,1199,55,1199
1200,1200,56,1200
1201,1201,57,1201
1202,1202,58,1202
1203,1203,59,1203
1204,1204,60,1204
1205,1205,61,1205
1206,1206,62,1206
1207,1207,63,1207
1208,1208,64,1208
1209,1209,65,1209
1210,1210,66,1210
1211,1211,67,1211
1212,1212,68,1212
1213,1213,69,1213
1214,1214,70,1214
1215,1215,71,1215
1216,1216,72,1216
1217,1217,73,1217
1218,1218,74,1218
1219,1219,75,1219
1220,1220,76,1220
1221,1221,77,1221
1222,1222,78,1222
1223,1223,79,1223
1224,1224,80,1224
1225,1225,81,1225
1226,1226,82,1226
1227,1227,83,1227
1228,1228,84,1228
1229,1229,85,1229
1230,1230,86,1230
1231,1231,87,1231
1232,1232,88,1232
1233,1233,1,1233
1234,1234,2,1234
1235,1235,3,1235
1236,1236,4,1236
1237,1237,5,1237
1238,1238,6,1238
1239,1239,7,1239
1240,1240,8,1240
1241,1241,9,1241
1242,1242,10,1242
1243,1243,11,1243
1244,1244,12,1244
1245,1245,13,1245
1246,1246,14,1246
1247,1247,15,1247
1248,1248,16,1248
1249,1249,17,1249
1250,1250,18,1250
1251,1251,19,1251
1252,1252,20,1252
1253,1253,21,1253
1254,1254,22,1254
1255,1255,23,1255
1256,1256,24,1256
1257,1257,25,1257
1258,1258,26,1258
1259,1259,27,1259
1260,1260,28,1260
1261,1261,29,1261
1262,1262,30,1262
1263,1263,31,1263
1264,1264,32,1264
1265,1265,33,1265
1266,1266,34,1266
1267,1267,35,1267
1268,1268,36,1268
1269,1269,37,1269
1270,1270,38,1270
1271,1271,39,1271
1272,1272,40,1272
1273,1273,41,1273
1274,1274,42,1274
1275,1275,43,1275
1276,1276,44,1276
1277,1277,45,1277
1278,1278,46,1278
1279,1279,47,1279
1280,1280,48,1280
1281,1281,49,1281
1282,1282,50,1282
1283,1283,51,1283
1284,1284,52,1284
1285,1285,53,1285
1286,1286,54,1286
1287,1287,55,1287
1288,1288,56,1288
1289,1289,57,1289
1290,1290,58,1290
1291,1291,59,1291
1292,1292,60,1292
1293,1293,61,1293
1294,1294,62,1294
1295,1295,63,1295
1296,1296,64,1296
1297,1297,65,1297
1298,1298,66,1298
1299,1299,67,1299
1300,1300,68,1300
1301,1301,69,1301
1302,1302,70,1302
1303,1303,71,1303
1304,1304,72,1304
1305,1305,73,1305
1306,1306,74,1306
1307,1307,75,1307
1308,1308,76,1308
1309,1309,77,1309
1310,1310,78,1310
1311,1311,79,1311
1312,1312,80,1312
1313,1313,81,1313
1314,1314,82,1314
1315,1315,83,1315
1316,1316,84,1316
1317,1317,85,1317
1318,1318,86,1318
1319,1319,87,1319
1320,1320,88,1320
1321,1321,1,1321
1322,1322,2,1322
1323,1323,3,1323
1324,1324,4,1324
1325,1325,5,1325
1326,1326,6,1326
1327,1327,7,1327
1328,1328,8,1328
1329,1329,9,1329
1330,1330,10,1330
1331,1331,11,1331
1332,1332,12,1332
1333,1333,13,1333
1334,1334,14,1334
1335,1335,15,1335
1336,1336,16,1336
1337,1337,17,1337
1338,1338,18,1338
1339,1339,19,1339
1340,1340,20,1340
1341,1341,21,1341
1342,1342,22,1342
1343,1343,23,1343
1344,1344,24,1344
1345,1345,25,1345
1346,1346,26,1346
1347,1347,27,1347
1348,1348,28,1348
1349,1349,29,1349
1350,1350,30,1350
1351,1351,31,1351
1352,1352,32,1352
1353,1353,33,1353
1354,1354,34,1354
1355,1355,35,1355
1356,1356,36,1356
1357,1357,37,1357
1358,1358,38,1358
1359,1359,39,1359
1360,1360,40,1360
1361,1361,41,1361
1362,1362,42,1362
1363,1363,43,1363
1364,1364,44,1364
1365,1365,45,1365
1366,1366,46,1366
1367,1367,47,1367
1368,1368,48,1368
1369,1369,49,1369
1370,1370,50,1370
1371,1371,51,1371
1372,1372,52,1372
1373,1373,53,1373
1374,1374,54,1374
1375,1375,55,1375
1376,1376,56,1376
1377,1377,57,1377
1378,1378,58,1378
1379,1379,59,1379
1380,1380,60,1380
1381,1381,61,1381
1382,1382,62,1382
1383,1383,63,1383
1384,1384,64,1384
1385,1385,65,1385
1386,1386,66,1386
1387,1387,67,1387
1388,1388,68,1388
1389,1389,69,1389
1390,1390,70,1390
1391,1391,71,1391
1392,1392,72,1392
1393,1393,73,1393
1394,1394,74,1394
1395,1395,75,1395
1396,1396,76,1396
1397,1397,77,1397
1398,1398,78,1398
1399,1399,79,1399
1400,1400,80,1400
1401,1401,81,1401
1402,1402,82,1402
1403,1403,83,1403
1404,1404,84,1404
1405,1405,85,1405
1406,1406,86,1406
1407,1407,87,1407
1408,1408,88,1408
1409,1409,1,1409
1410,1410,2,1410
1411,1411,3,1411
1412,1412,4,1412
1413,1413,5,1413
1414,1414,6,1414
1415,1415,7,1415
1416,1416,8,1416
1417,1417,9,1417
1418,1418,10,1418
1419,1419,11,1419
1420,1420,12,1420
1421,1421,13,1421
1422,1422,14,1422
1423,1423,15,1423
1424,1424,16,1424
1425,1425,17,1425
1426,1426,18,1426
1427,1427,19,1427
1428,1428,20,1428
1429,1429,21,1429
1430,1430,22,1430
1431,1431,23,1431
1432,1432,24,1432
1433,1433,25,1433
1434,1434,26,1434
1435,1435,27,1435
1436,1436,28,1436
1437,1437,29,1437
1438,1438,30,1438
1439,1439,31,1439
1440,1440,32,1440
1441,1441,33,1441
1442,1442,34,1442
1443,1443,35,1443
1444,1444,36,1444
1445,1445,37,1445
1446,1446,38,1446
1447,1447,39,1447
1448,1448,40,1448
1449,1449,41,1449
1450,1450,42,1450
1451,1451,43,1451
1452,1452,44,1452
1453,1453,45,1453
1454,1454,46,1454
1455,1455,47,1455
1456,1456,48,1456
1457,1457,49,1457
1458,1458,50,1458
1459,1459,51,1459
1460,1460,52,1460
1461,1461,53,1461
1462,1462,54,1462
1463,1463,55,1463
1464,1464,56,1464
1465,1465,57,1465
1466,1466,58,1466
1467,1467,59,1467
1468,1468,60,1468
1469,1469,61,1469
1470,1470,62,1470
1471,1471,63,1471
1472,1472,64,1472
1473,1473,65,1473
1474,1474,66,1474
1475,1475,67,1475
1476,1476,68,1476
1477,1477,69,1477
1478,1478,70,1478
1479,1479,71,1479
1480,1480,72,1480
1481,1481,73,1481
1482,1482,74,1482
1483,1483,75,1483
1484,1484,76,1484
1485,1485,77,1485
1486,1486,78,1486
1487,1487,79,1487
1488,1488,80,1488
1489,1489,81,1489
1490,1490,82,1490
1491,1491,83,1491
1492,1492,84,1492
1493,1493,85,1493
1494,1494,86,1494
1495,1495,87,1495
1496,1496,88,1496
1497,1497,1,1497
1498,1498,2,1498
1499,1499,3,1499
1500,1500,4,1500
1501,1501,5,1501
1502,1502,6,1502
1503,1503,7,1503
1504,1504,8,1504
1505,1505,9,1505
1506,1506,10,1506
1507,1507,11,1507
1508,1508,12,1508
1509,1509,13,1509
1510,1510,14,1510
1511,1511,15,1511
1512,1512,16,1512
1513,1513,17,1513
1514,1514,18,1514
1515,1515,19,1515
1516,1516,20,1516
1517,1517,21,1517
1518,1518,22,1518
1519,1519,23,1519
1520,1520,24,1520
1521,1521,25,1521
1522,1522,26,1522
1523,1523,27,1523
1524,1524,28,1524
1525,1525,29,1525
1526,1526,30,1526
1527,1527,31,1527
1528,1528,32,1528
1529,1529,33,1529
1530,1530,34,1530
1531,1531,35,1531
1532,1532,36,1532
1533,1533,37,1533
1534,1534,38,1534
1535,1535,39,1535
1536,1536,40,1536
1537,1537,41,1537
1538,1538,42,1538
1539,1539,43,1539
1540,1540,44,1540
1541,1541,45,1541
1542,1542,46,1542
1543,1543,47,1543
1544,1544,48,1544
1545,1545,49,1545
